PROLIFIC_PID,TaskOrder,trial_type,set_size,delay,target_color,orientation_change,condition,VA_response_key,VA_correct,VA_rt,trial_excluded,trial_exclusion_reason
676ef830be06454935800ec3,1.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,1.135,False,
676ef830be06454935800ec3,1.0,test,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,1.101,False,
664d46ad7cc1780eecfd0c24,2.0,practice,5.0,3.0,RED,True,SS5_D3,6.0,1.0,2.26,False,
664d46ad7cc1780eecfd0c24,2.0,practice,3.0,3.0,RED,False,SS3_D3,5.0,1.0,1.416,False,
664d46ad7cc1780eecfd0c24,2.0,practice,3.0,1.0,RED,True,SS3_D1,6.0,1.0,1.844,False,
664d46ad7cc1780eecfd0c24,2.0,practice,5.0,1.0,BLUE,True,SS5_D1,5.0,0.0,1.933,False,
664d46ad7cc1780eecfd0c24,2.0,practice,3.0,1.0,BLUE,True,SS3_D1,5.0,0.0,1.991,False,
664d46ad7cc1780eecfd0c24,2.0,practice,3.0,1.0,BLUE,False,SS3_D1,6.0,0.0,1.769,False,
664d46ad7cc1780eecfd0c24,2.0,practice,5.0,3.0,BLUE,True,SS5_D3,5.0,0.0,5.416,False,
664d46ad7cc1780eecfd0c24,2.0,practice,5.0,1.0,RED,True,SS5_D1,6.0,1.0,1.323,False,
664d46ad7cc1780eecfd0c24,2.0,practice,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,0.916,False,
664d46ad7cc1780eecfd0c24,2.0,practice,5.0,3.0,RED,False,SS5_D3,5.0,1.0,1.398,False,
664d46ad7cc1780eecfd0c24,2.0,practice,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,0.569,False,
664d46ad7cc1780eecfd0c24,2.0,practice,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,0.783,False,
664d46ad7cc1780eecfd0c24,2.0,practice,3.0,3.0,RED,True,SS3_D3,5.0,0.0,0.341,False,
664d46ad7cc1780eecfd0c24,2.0,practice,3.0,1.0,RED,False,SS3_D1,6.0,0.0,1.627,False,
664d46ad7cc1780eecfd0c24,2.0,practice,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,2.904,False,
664d46ad7cc1780eecfd0c24,2.0,practice,5.0,1.0,RED,False,SS5_D1,5.0,1.0,1.353,False,
664d46ad7cc1780eecfd0c24,2.0,practice,5.0,3.0,RED,True,SS5_D3,5.0,0.0,1.216,False,
664d46ad7cc1780eecfd0c24,2.0,practice,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,1.504,False,
664d46ad7cc1780eecfd0c24,2.0,practice,3.0,1.0,BLUE,True,SS3_D1,5.0,0.0,6.727,False,
664d46ad7cc1780eecfd0c24,2.0,practice,3.0,3.0,BLUE,True,SS3_D3,5.0,0.0,0.967,False,
664d46ad7cc1780eecfd0c24,2.0,practice,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,2.422,False,
664d46ad7cc1780eecfd0c24,2.0,practice,3.0,1.0,BLUE,False,SS3_D1,6.0,0.0,1.82,False,
664d46ad7cc1780eecfd0c24,2.0,practice,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,1.441,False,
664d46ad7cc1780eecfd0c24,2.0,practice,3.0,3.0,RED,False,SS3_D3,5.0,1.0,0.851,False,
664d46ad7cc1780eecfd0c24,2.0,practice,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,1.104,False,
664d46ad7cc1780eecfd0c24,2.0,practice,5.0,1.0,RED,True,SS5_D1,6.0,1.0,1.003,False,
664d46ad7cc1780eecfd0c24,2.0,practice,3.0,1.0,RED,True,SS3_D1,5.0,0.0,1.019,False,
664d46ad7cc1780eecfd0c24,2.0,practice,5.0,1.0,RED,False,SS5_D1,5.0,1.0,1.021,False,
664d46ad7cc1780eecfd0c24,2.0,practice,3.0,1.0,RED,False,SS3_D1,5.0,1.0,0.768,False,
664d46ad7cc1780eecfd0c24,2.0,practice,5.0,3.0,RED,False,SS5_D3,6.0,0.0,1.191,False,
664d46ad7cc1780eecfd0c24,2.0,practice,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,1.12,False,
664d46ad7cc1780eecfd0c24,2.0,practice,3.0,3.0,RED,True,SS3_D3,6.0,1.0,0.692,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,2.2,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,0.738,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,1.407,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,1.34,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,2.418,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,1.371,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,3.0,RED,True,SS5_D3,5.0,0.0,2.65,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,1.054,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,0.736,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,1.388,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,1.412,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,1.353,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,1.0,RED,True,SS5_D1,5.0,0.0,0.97,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,0.855,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,0.59,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,1.12,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,1.021,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,0.85,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,1.054,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,1.0,RED,False,SS5_D1,6.0,0.0,2.291,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,1.051,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,0.771,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,1.0,RED,True,SS5_D1,6.0,1.0,1.085,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,3.0,RED,True,SS5_D3,6.0,1.0,0.938,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,1.102,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,1.717,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,3.0,RED,False,SS5_D3,6.0,0.0,0.721,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,1.483,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,0.869,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,0.919,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,1.486,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,1.29,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,1.041,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,1.256,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,3.051,True,RT outlier in SS5_D1
664d46ad7cc1780eecfd0c24,2.0,test,5.0,1.0,RED,True,SS5_D1,6.0,1.0,0.832,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,0.777,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,0.966,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,1.671,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,1.888,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,2.417,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,3.0,RED,True,SS5_D3,5.0,0.0,2.69,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,3.0,BLUE,False,SS5_D3,6.0,0.0,1.37,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,1.101,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,0.774,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,0.785,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,0.826,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,0.968,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,1.0,BLUE,True,SS5_D1,5.0,0.0,1.17,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,0.805,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,0.802,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,0.771,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,1.641,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,1.226,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,0.772,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,0.638,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,1.75,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,0.794,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,0.703,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,2.889,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,3.0,RED,True,SS5_D3,6.0,1.0,2.556,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,0.749,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,0.779,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,1.0,RED,True,SS5_D1,6.0,1.0,1.073,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,1.753,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,1.0,RED,True,SS5_D1,5.0,0.0,0.92,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,0.938,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,0.861,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,0.784,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,1.306,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,0.811,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,1.726,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,3.0,BLUE,False,SS5_D3,6.0,0.0,0.834,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,0.679,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,3.0,RED,True,SS5_D3,5.0,0.0,1.293,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,0.72,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,1.0,BLUE,True,SS5_D1,5.0,0.0,1.636,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,0.958,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,1.674,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,0.992,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,1.367,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,1.083,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,0.851,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,0.901,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,0.701,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,1.0,BLUE,True,SS5_D1,5.0,0.0,0.972,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,0.894,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,1.0,RED,True,SS5_D1,6.0,1.0,1.225,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,2.236,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,0.755,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,0.757,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,1.234,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,0.632,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,1.083,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,1.184,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,3.0,RED,True,SS5_D3,5.0,0.0,1.345,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,0.854,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,3.0,RED,False,SS5_D3,5.0,1.0,1.171,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,0.995,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,0.97,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,3.0,BLUE,True,SS5_D3,5.0,0.0,0.838,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,1.318,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,3.0,RED,False,SS3_D3,5.0,1.0,1.276,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,0.791,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,1.0,RED,True,SS5_D1,5.0,0.0,1.036,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,3.0,RED,True,SS5_D3,6.0,1.0,1.388,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,1.0,RED,False,SS3_D1,5.0,1.0,0.753,False,
664d46ad7cc1780eecfd0c24,2.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,0.838,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,3.924,True,RT outlier in SS3_D3
664d46ad7cc1780eecfd0c24,2.0,test,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,1.5,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,1.087,False,
664d46ad7cc1780eecfd0c24,2.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,2.09,True,RT outlier in SS3_D1
64143c6c286640f3d1348cf8,1.0,practice,3.0,3.0,RED,True,SS3_D3,5.0,0.0,6.4423,False,
64143c6c286640f3d1348cf8,1.0,practice,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,2.0168,False,
64143c6c286640f3d1348cf8,1.0,practice,5.0,1.0,RED,True,SS5_D1,6.0,1.0,0.6157,False,
64143c6c286640f3d1348cf8,1.0,practice,3.0,1.0,RED,False,SS3_D1,5.0,1.0,0.768,False,
64143c6c286640f3d1348cf8,1.0,practice,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,0.854,False,
64143c6c286640f3d1348cf8,1.0,practice,3.0,1.0,RED,True,SS3_D1,5.0,0.0,1.8515,False,
64143c6c286640f3d1348cf8,1.0,practice,5.0,3.0,RED,True,SS5_D3,5.0,0.0,1.1691,False,
64143c6c286640f3d1348cf8,1.0,practice,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,0.9279,False,
64143c6c286640f3d1348cf8,1.0,practice,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,1.0692,False,
64143c6c286640f3d1348cf8,1.0,practice,5.0,1.0,RED,False,SS5_D1,5.0,1.0,0.8179,False,
64143c6c286640f3d1348cf8,1.0,practice,5.0,3.0,RED,False,SS5_D3,5.0,1.0,0.6522,False,
64143c6c286640f3d1348cf8,1.0,practice,3.0,3.0,RED,False,SS3_D3,5.0,1.0,0.6213,False,
64143c6c286640f3d1348cf8,1.0,practice,5.0,1.0,BLUE,True,SS5_D1,5.0,0.0,0.7165,False,
64143c6c286640f3d1348cf8,1.0,practice,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,0.8082,False,
64143c6c286640f3d1348cf8,1.0,practice,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,0.6593,False,
64143c6c286640f3d1348cf8,1.0,practice,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,0.6425,False,
64143c6c286640f3d1348cf8,1.0,practice,5.0,3.0,RED,False,SS5_D3,5.0,1.0,0.8049,False,
64143c6c286640f3d1348cf8,1.0,practice,3.0,1.0,RED,False,SS3_D1,5.0,1.0,0.5918,False,
64143c6c286640f3d1348cf8,1.0,practice,3.0,3.0,RED,True,SS3_D3,5.0,0.0,0.4511,False,
64143c6c286640f3d1348cf8,1.0,practice,5.0,3.0,BLUE,True,SS5_D3,5.0,0.0,0.6512,False,
64143c6c286640f3d1348cf8,1.0,practice,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,1.0542,False,
64143c6c286640f3d1348cf8,1.0,practice,3.0,3.0,BLUE,True,SS3_D3,6.0,1.0,0.9658,False,
64143c6c286640f3d1348cf8,1.0,practice,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,1.2215,False,
64143c6c286640f3d1348cf8,1.0,practice,3.0,1.0,BLUE,True,SS3_D1,5.0,0.0,0.4347,False,
64143c6c286640f3d1348cf8,1.0,practice,5.0,3.0,RED,True,SS5_D3,6.0,1.0,0.7845,False,
64143c6c286640f3d1348cf8,1.0,practice,3.0,3.0,RED,False,SS3_D3,5.0,1.0,1.1935,False,
64143c6c286640f3d1348cf8,1.0,practice,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,0.5677,False,
64143c6c286640f3d1348cf8,1.0,practice,5.0,1.0,RED,False,SS5_D1,6.0,0.0,0.7506,False,
64143c6c286640f3d1348cf8,1.0,practice,5.0,3.0,BLUE,False,SS5_D3,5.0,1.0,0.7025,False,
64143c6c286640f3d1348cf8,1.0,practice,5.0,1.0,RED,True,SS5_D1,5.0,0.0,0.5522,False,
64143c6c286640f3d1348cf8,1.0,practice,3.0,1.0,RED,True,SS3_D1,6.0,1.0,1.5512,False,
64143c6c286640f3d1348cf8,1.0,practice,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,0.7364,False,
64143c6c286640f3d1348cf8,1.0,test,5.0,3.0,RED,True,SS5_D3,5.0,0.0,1.9303,False,
64143c6c286640f3d1348cf8,1.0,test,3.0,3.0,BLUE,True,SS3_D3,5.0,0.0,1.0686,False,
64143c6c286640f3d1348cf8,1.0,test,3.0,1.0,RED,False,SS3_D1,6.0,0.0,1.1006,False,
64143c6c286640f3d1348cf8,1.0,test,5.0,3.0,RED,False,SS5_D3,6.0,0.0,1.0845,False,
64143c6c286640f3d1348cf8,1.0,test,3.0,3.0,RED,True,SS3_D3,6.0,1.0,0.9442,False,
64143c6c286640f3d1348cf8,1.0,test,5.0,1.0,RED,True,SS5_D1,6.0,1.0,0.9179,False,
64143c6c286640f3d1348cf8,1.0,test,3.0,3.0,RED,False,SS3_D3,6.0,0.0,1.0354,False,
64143c6c286640f3d1348cf8,1.0,test,5.0,1.0,BLUE,True,SS5_D1,6.0,1.0,1.1011,False,
64143c6c286640f3d1348cf8,1.0,test,3.0,3.0,BLUE,False,SS3_D3,5.0,1.0,0.8852,False,
64143c6c286640f3d1348cf8,1.0,test,5.0,1.0,BLUE,False,SS5_D1,5.0,1.0,0.8183,False,
64143c6c286640f3d1348cf8,1.0,test,5.0,3.0,BLUE,False,SS5_D3,6.0,0.0,1.0639,False,
64143c6c286640f3d1348cf8,1.0,test,3.0,1.0,BLUE,False,SS3_D1,5.0,1.0,0.5956,False,
64143c6c286640f3d1348cf8,1.0,test,3.0,1.0,BLUE,True,SS3_D1,6.0,1.0,0.8811,False,
64143c6c286640f3d1348cf8,1.0,test,5.0,1.0,RED,False,SS5_D1,5.0,1.0,1.222,False,
64143c6c286640f3d1348cf8,1.0,test,5.0,3.0,BLUE,True,SS5_D3,6.0,1.0,0.9623,False,
64143c6c286640f3d1348cf8,1.0,test,3.0,1.0,RED,True,SS3_D1,6.0,1.0,0.7753,False,
64143c6c286640f3d1348cf8,1.0,test,5.0,3.0,BLUE,False,SS5_D3,6.0,0.0,1.1189,False,
